,SGroup,Signal,coverage_naive,coverage_split,coverage_posi,length_naive,length_split,length_posi
653,3,1.1666666666666665,1.0,1.0,0.875,3.676874061382673,5.117311836242143,3.912833834839731
654,3,1.1666666666666665,1.0,1.0,1.0,3.608510142205295,5.367545541600817,3.774362004225961
655,3,1.1666666666666665,0.875,1.0,0.875,3.691111948267067,5.498419926570087,3.8337596867149686
656,3,1.1666666666666665,0.8333333333333334,0.875,0.8333333333333334,3.7812914247812226,5.823312765849261,3.815867764459178
657,3,1.1666666666666665,0.75,0.75,0.75,3.7245453243967526,5.422824052356594,3.833688412341039
658,3,1.1666666666666665,1.0,0.9166666666666666,1.0,3.8197525561843904,5.291994816542798,3.874156492162925
659,3,1.1666666666666665,0.625,0.75,0.875,3.5412203358083936,5.1178700227262865,3.8110508459596852
660,3,1.1666666666666665,0.75,1.0,1.0,3.959693324240165,5.42571530222826,3.9988906257538224
661,3,1.1666666666666665,1.0,1.0,0.9166666666666666,3.8164515003256505,5.7963803563135805,4.010839189425599
662,3,1.1666666666666665,,1.0,,,5.632527502062541,
663,3,1.1666666666666665,1.0,1.0,1.0,3.875534479004416,5.490059828878584,3.9072279222237913
664,3,1.1666666666666665,0.8333333333333334,0.75,0.9166666666666666,3.639062856906996,5.551350708654586,3.931908250613923
665,3,1.1666666666666665,0.75,1.0,1.0,3.8127611858967576,5.210920266777752,3.8594131714564583
666,3,1.1666666666666665,1.0,0.875,1.0,3.770959962338649,5.104122693198259,3.8805509917751335
667,3,1.1666666666666665,0.625,1.0,0.75,3.5332467851847453,5.156489657378904,3.767420606291391
668,3,1.1666666666666665,0.875,0.5,1.0,3.7238948870483117,5.201433450799703,3.9469411215514465
669,3,1.1666666666666665,0.75,1.0,0.75,3.8779453503550827,5.286118776077872,4.174220813300728
670,3,1.1666666666666665,0.75,1.0,1.0,3.8658169924526575,5.4931951105366075,4.044528804328628
671,3,1.1666666666666665,0.9166666666666666,0.875,0.9166666666666666,3.596178023655675,5.542170784282354,3.8163347235456424
672,3,1.1666666666666665,1.0,1.0,1.0,3.8600076444596105,5.763235141034787,3.9032456310880033
673,3,1.1666666666666665,0.5,0.625,0.625,3.7511166599165344,5.094925282020314,3.786382940111083
674,3,1.1666666666666665,0.875,0.75,1.0,3.82086311171175,5.652125416546239,4.070176769520973
675,3,1.1666666666666665,1.0,1.0,1.0,3.758484851886892,5.266590053148563,3.8793679146164854
676,3,1.1666666666666665,1.0,1.0,1.0,3.978306159298221,5.74025464456782,3.906201774501879
677,3,1.1666666666666665,1.0,0.75,1.0,3.617731999641681,5.413629151084045,3.5115933850821
678,3,1.1666666666666665,0.5,,0.75,3.8491737007557756,,4.2780338598057455
679,3,1.1666666666666665,1.0,0.875,0.9166666666666666,3.6114883699455866,5.039835000549136,3.571776413855028
680,3,1.1666666666666665,1.0,0.75,0.875,3.9374717671348938,5.449257219812698,3.918190980550679
681,3,1.1666666666666665,0.9166666666666666,1.0,1.0,3.5173170482756255,5.3749984082319635,3.6697910969685945
682,3,1.1666666666666665,1.0,,1.0,3.7487193293717875,,3.6780444284892986
683,3,1.1666666666666665,0.875,1.0,0.75,3.706989014776374,5.463456860255949,3.7162324145638745
684,3,1.1666666666666665,0.9166666666666666,1.0,0.8333333333333334,3.5846015844769443,5.471436212133539,3.7253319287605375
685,3,1.1666666666666665,0.75,1.0,0.75,3.526468225239781,5.062107492954963,3.4194072171535117
686,3,1.1666666666666665,1.0,,1.0,3.925651976920487,,4.115688620082706
687,3,1.1666666666666665,1.0,,1.0,3.827633436112301,,3.83985388557805
688,3,1.1666666666666665,0.75,1.0,0.8333333333333334,3.477099229650062,5.791600654022185,3.7175465085734793
689,3,1.1666666666666665,0.875,0.75,0.875,3.8928919764093575,5.4002830251287115,3.8636519280389923
690,3,1.1666666666666665,1.0,1.0,1.0,3.9659721581550897,5.931666102970399,4.165918787096374
691,3,1.1666666666666665,,,0.5,,,4.1586227169612355
692,3,1.1666666666666665,0.875,1.0,0.875,3.686951671179569,5.2810921362402965,3.567597460943548
693,3,1.1666666666666665,1.0,0.875,1.0,3.4495600947314675,5.14207423713548,3.5177844185949105
694,3,1.1666666666666665,0.75,1.0,0.75,3.6536925185710993,5.416410780691204,4.114060388290916
695,3,1.1666666666666665,0.875,1.0,0.625,3.5335609636786076,4.77538796305758,3.743585659878306
696,3,1.1666666666666665,1.0,0.9166666666666666,1.0,3.7681242243410926,5.045268018580534,3.6456033263457526
697,3,1.1666666666666665,1.0,,1.0,3.930563136369438,,3.891997910991723
698,3,1.1666666666666665,1.0,,1.0,3.5730023994987374,,3.7127167061281936
699,3,1.1666666666666665,0.75,,0.625,3.8267657274503426,,4.028778004850747
700,3,1.2777777777777777,0.9166666666666666,0.875,0.9166666666666666,3.924092314061293,5.449118742425041,4.110112859644385
701,3,1.2777777777777777,1.0,1.0,1.0,3.717022106800355,5.664818181861578,3.7757978936549694
702,3,1.2777777777777777,0.8333333333333334,0.75,0.9166666666666666,3.719428902005103,5.538917707981894,3.8032242588871057
703,3,1.2777777777777777,0.875,0.875,0.9166666666666666,3.666064772250291,4.933223586181803,4.048639869648402
704,3,1.2777777777777777,1.0,1.0,0.9166666666666666,3.5946798748683118,5.7146829971641075,3.917527640357447
705,3,1.2777777777777777,0.8333333333333334,0.875,0.75,3.530036952770155,5.412869598782937,3.584233300734112
706,3,1.2777777777777777,0.9166666666666666,1.0,0.9166666666666666,3.586600267407402,5.3332660491106525,3.7535427924288727
707,3,1.2777777777777777,1.0,0.75,0.875,4.072946152218308,5.545853638327982,4.079750143095234
708,3,1.2777777777777777,0.6666666666666666,1.0,0.6666666666666666,3.6045345270526905,5.417413216334148,3.569825247721924
709,3,1.2777777777777777,0.875,1.0,0.875,3.692498328201201,5.382230751883974,3.669096694593672
710,3,1.2777777777777777,0.875,1.0,1.0,3.6689105379041558,5.482547558296711,3.714832313083254
711,3,1.2777777777777777,1.0,0.75,1.0,3.551336799191334,5.336913782382336,3.7537866265766553
712,3,1.2777777777777777,0.75,1.0,0.6666666666666666,3.7200227066247793,5.323677854909263,3.9622008795716916
713,3,1.2777777777777777,1.0,1.0,1.0,3.5991968247631507,5.330105916471313,3.775475678874329
714,3,1.2777777777777777,1.0,,1.0,3.7980661967249554,,4.028510208793089
715,3,1.2777777777777777,0.75,,1.0,4.008169862787102,,4.09855771313638
716,3,1.2777777777777777,0.9166666666666666,0.8333333333333334,0.875,3.7050766555722348,5.234724564305541,3.7361695384089564
717,3,1.2777777777777777,0.875,0.75,0.875,3.7826596078684,5.751114015967573,3.9192735688834803
718,3,1.2777777777777777,1.0,1.0,1.0,3.865501987049518,5.603710063030502,3.8822078614777555
719,3,1.2777777777777777,0.875,1.0,1.0,3.612811559934328,4.964921026176597,3.6736512962547985
720,3,1.2777777777777777,1.0,1.0,1.0,3.9416974100145485,5.925658934478147,4.1832161401990735
721,3,1.2777777777777777,1.0,1.0,0.75,4.0520047074365495,5.881151781594231,4.198537368197102
722,3,1.2777777777777777,0.875,1.0,1.0,3.7862429475152717,5.8698649949096815,4.115571427360484
723,3,1.2777777777777777,1.0,1.0,0.75,3.7174211790192757,5.445129050613684,3.8361885655647043
724,3,1.2777777777777777,1.0,1.0,1.0,3.77113907696417,5.721330561952086,3.761610741873356
725,3,1.2777777777777777,1.0,1.0,1.0,3.5887144655121026,5.272613573159587,3.975978774421595
726,3,1.2777777777777777,1.0,,1.0,3.5647916699383186,,3.7617139711910075
727,3,1.2777777777777777,0.8333333333333334,1.0,0.9166666666666666,3.6130033464781555,5.428320450707288,3.8571887931585693
728,3,1.2777777777777777,1.0,0.875,1.0,3.879373735345303,5.558864290922638,3.6757690138420176
729,3,1.2777777777777777,0.9166666666666666,1.0,0.875,3.5372698590713942,5.136702494645009,3.7241352906356826
730,3,1.2777777777777777,1.0,0.75,1.0,3.7411431910373873,5.4636621620201655,4.1012794820445695
731,3,1.2777777777777777,0.875,1.0,1.0,3.4502033640168133,4.6731043071240865,3.476498076202465
732,3,1.2777777777777777,0.5,0.75,0.5,3.77530408573828,5.392539367228784,3.861841838430284
733,3,1.2777777777777777,1.0,1.0,1.0,3.8793952753678407,5.733822600180067,4.104102329055744
734,3,1.2777777777777777,1.0,0.75,1.0,3.6266682630835447,5.218419827508063,3.8054531909991467
735,3,1.2777777777777777,0.8333333333333334,0.75,0.8333333333333334,3.8857637086742063,5.895579753741371,3.939019037994147
736,3,1.2777777777777777,0.9166666666666666,0.625,0.8333333333333334,3.5024466558685954,4.914041550831319,3.4638470337924265
737,3,1.2777777777777777,0.75,0.75,1.0,3.814232773728269,5.15835706230506,4.054033776376876
738,3,1.2777777777777777,1.0,1.0,1.0,3.9155638959921983,5.457217458222737,4.015555974252038
739,3,1.2777777777777777,0.9166666666666666,0.9166666666666666,1.0,3.6469104130194174,5.470634357876204,3.7675251311644296
740,3,1.2777777777777777,0.9166666666666666,1.0,1.0,3.4998511794955864,5.466865026562647,3.6907625986889974
741,3,1.2777777777777777,1.0,1.0,1.0,3.672784179451264,5.051554577432469,3.791517544045023
742,3,1.2777777777777777,1.0,1.0,1.0,4.001130783373962,5.673127775781963,4.0768699230235566
743,3,1.2777777777777777,1.0,1.0,1.0,4.062576518109219,5.943126584842554,4.01443077715861
744,3,1.2777777777777777,1.0,0.75,0.9166666666666666,3.8835124000337644,5.642374503156895,4.087210612170947
745,3,1.2777777777777777,0.875,1.0,0.875,3.6601741288578418,5.597451395716053,3.8027760959205343
746,3,1.2777777777777777,1.0,1.0,1.0,3.957035395760661,5.505337318262728,4.076918832803817
747,3,1.2777777777777777,0.9166666666666666,0.75,0.875,3.4611841283056433,5.243511525228427,3.711390819660144
748,3,1.2777777777777777,0.875,1.0,1.0,3.6606176528290497,5.366824264195149,3.938929433906185
749,3,1.2777777777777777,0.875,1.0,1.0,3.7137478406940625,5.461818580417984,3.6901281040089957
750,3,1.2777777777777777,1.0,1.0,1.0,3.8228850690008915,5.887685165672785,3.8673009809456302
751,3,1.2777777777777777,1.0,1.0,1.0,3.7198911185946697,5.186813616334822,3.968858987643695
752,3,1.2777777777777777,0.9166666666666666,0.875,0.9166666666666666,3.331580204671328,4.9133687384941656,3.4098991045123803
753,3,1.2777777777777777,1.0,1.0,0.875,3.687351004635808,5.143780263916156,3.911708002640907
754,3,1.2777777777777777,1.0,1.0,1.0,3.608510142205295,5.172983323446364,3.761189754955101
755,3,1.2777777777777777,0.875,1.0,0.875,3.7010314760856002,5.541817128316666,3.7674367322744176
756,3,1.2777777777777777,0.8333333333333334,0.875,0.8333333333333334,3.7812914247812226,5.847543378132517,3.7929255083968214
757,3,1.2777777777777777,0.75,0.875,0.75,3.7427813754256105,5.496883539020109,3.835295937926178
758,3,1.2777777777777777,1.0,1.0,1.0,3.8322045111024945,5.201847081834028,3.8778566707979167
759,3,1.2777777777777777,0.625,0.5,0.875,3.5482264425488763,5.154758560078171,3.8112384982781484
760,3,1.2777777777777777,0.75,1.0,1.0,3.9827544327578823,5.661537173177627,3.93967052310904
761,3,1.2777777777777777,1.0,1.0,0.9166666666666666,3.8272745916253106,5.842457934713276,3.99117359103484
762,3,1.2777777777777777,,1.0,,,5.659534457118225,
763,3,1.2777777777777777,1.0,1.0,1.0,3.887027817564419,5.5088078514268775,3.8822352130070104
764,3,1.2777777777777777,0.8333333333333334,0.75,0.9166666666666666,3.6390628569069956,5.571687475898909,3.9059129646382846
765,3,1.2777777777777777,0.75,1.0,1.0,3.8330674227935075,5.2391494876327185,3.8397328090845173
766,3,1.2777777777777777,1.0,1.0,1.0,3.7805239632789656,5.317979750593536,3.8761156231048046
767,3,1.2777777777777777,0.625,1.0,0.75,3.5366187124901165,5.160991855657798,3.749933504021296
768,3,1.2777777777777777,0.875,1.0,0.9166666666666666,3.7345012880172614,5.563248673347934,4.164134443629909
769,3,1.2777777777777777,0.875,1.0,0.75,3.768485886781149,5.296719267921709,4.152125863896746
770,3,1.2777777777777777,0.875,,0.875,3.7263253822838136,,4.061184346875845
771,3,1.2777777777777777,0.9166666666666666,0.875,0.9166666666666666,3.596178023655676,5.562810997358977,3.7940080817642645
772,3,1.2777777777777777,1.0,1.0,1.0,3.878894090514459,5.6888890747738206,3.901671344170869
773,3,1.2777777777777777,0.5,0.625,0.625,3.75940479660348,5.107841379203952,3.7747527059371704
774,3,1.2777777777777777,0.875,0.875,0.8333333333333334,3.8327647414694157,5.796563344122351,3.9771784104433148
775,3,1.2777777777777777,1.0,1.0,1.0,3.76707241299312,5.213472075844356,3.8910350792898614
776,3,1.2777777777777777,1.0,1.0,1.0,3.8320938032302587,5.770737936497688,3.8871984778178783
777,3,1.2777777777777777,1.0,0.75,1.0,3.623656339861288,5.42762647574219,3.4907033927239004
778,3,1.2777777777777777,0.5,,0.75,3.8688327288654074,,4.2327287542007355
779,3,1.2777777777777777,1.0,0.9166666666666666,0.9166666666666666,3.6114883699455866,4.864836151242814,3.545745487940948
780,3,1.2777777777777777,0.875,0.75,0.875,3.8494399310005587,5.4773038673088035,3.8618150324157936
781,3,1.2777777777777777,0.9166666666666666,1.0,1.0,3.517317048275626,5.315880961808577,3.6610562726578664
782,3,1.2777777777777777,0.875,,1.0,3.6800341984253127,,3.6740898425370605
783,3,1.2777777777777777,0.875,1.0,0.75,3.7192009034636078,5.479358593928581,3.690812058255494
784,3,1.2777777777777777,0.9166666666666666,1.0,0.9166666666666666,3.5846015844769448,5.492419014993,3.7050948576266074
785,3,1.2777777777777777,0.75,0.875,0.75,3.5376576417100516,4.911295907059531,3.357723711943418
786,3,1.2777777777777777,1.0,,0.875,3.945512903472344,,4.148145800096755
787,3,1.2777777777777777,1.0,,1.0,3.8338559633546283,,3.8172938911747165
788,3,1.2777777777777777,0.75,1.0,0.8333333333333334,3.4770992296500616,5.511476882264117,3.6333906915143843
789,3,1.2777777777777777,0.875,0.75,0.875,3.90449066015703,5.43682640324685,3.8533914466876626
790,3,1.2777777777777777,1.0,0.9166666666666666,1.0,3.9786207686819552,5.299767343349356,4.156975825875483
791,3,1.2777777777777777,0.5,,0.5,3.761465216158253,,4.122378797833974
792,3,1.2777777777777777,0.875,1.0,0.875,3.6941263186629145,5.2881082669454305,3.5620808271089643
793,3,1.2777777777777777,1.0,0.875,1.0,3.449560094731467,5.162624218570789,3.486616703263275
794,3,1.2777777777777777,0.75,1.0,0.75,3.660046348373307,5.319899919455166,4.044375855893108
795,3,1.2777777777777777,0.875,1.0,0.625,3.5419936209232645,4.996152962691395,3.7349498291388272
796,3,1.2777777777777777,1.0,0.9166666666666666,1.0,3.655915771527018,5.045268018580534,3.636676106376658
797,3,1.2777777777777777,1.0,1.0,1.0,3.9519441310544483,5.639616640401783,4.1315687139135635
798,3,1.2777777777777777,1.0,0.875,0.875,3.5829858468685716,5.243529173057938,3.6634570265860136
799,3,1.2777777777777777,0.75,,0.625,3.8369389316250513,,3.9939636545421227
800,3,1.3888888888888888,0.9166666666666666,0.875,0.9166666666666666,3.924092314061293,5.468977450373038,4.083287097061212
801,3,1.3888888888888888,1.0,1.0,1.0,3.717022106800355,5.685908067702737,3.754097499566688
802,3,1.3888888888888888,0.8333333333333334,0.875,0.9166666666666666,3.719428902005103,5.643856762706685,3.795847667228122
803,3,1.3888888888888888,0.875,0.875,0.9166666666666666,3.6759211522288857,4.947256317365874,4.020867864445244
804,3,1.3888888888888888,1.0,1.0,1.0,3.5946798748683118,5.548024083892319,3.8621087338365174
805,3,1.3888888888888888,0.8333333333333334,0.875,0.8333333333333334,3.5300369527701556,5.280510445955349,3.547311771563196
806,3,1.3888888888888888,0.9166666666666666,1.0,0.9166666666666666,3.586600267407402,5.351228954326272,3.7299312333925663
807,3,1.3888888888888888,1.0,0.875,0.875,4.094218940760726,5.406727865338377,4.046441359304572
808,3,1.3888888888888888,0.6666666666666666,0.875,0.75,3.6045345270526905,5.147910911567373,3.530720220412146
809,3,1.3888888888888888,0.875,1.0,0.875,3.7022877032621815,5.396299516430812,3.63463750954749
810,3,1.3888888888888888,0.875,1.0,1.0,3.678449706316634,5.460956503569777,3.6955268066602223
811,3,1.3888888888888888,1.0,1.0,1.0,3.559648295708576,5.298287911357207,3.7395968843775926
812,3,1.3888888888888888,0.6666666666666666,1.0,0.6666666666666666,3.6165954260415876,5.456791734070406,3.9173849520451767
813,3,1.3888888888888888,1.0,1.0,1.0,3.5246364188192545,4.96752025816251,3.7159747118827937
814,3,1.3888888888888888,1.0,,1.0,3.8061468769809377,,3.985850161892747
815,3,1.3888888888888888,0.875,1.0,1.0,3.8279695078726297,5.5310227624418244,4.06609115277366
816,3,1.3888888888888888,0.9166666666666666,0.8333333333333334,0.9166666666666666,3.705076655572233,5.465299871867525,3.752914301323407
817,3,1.3888888888888888,0.875,0.75,0.875,3.789746534066065,5.778219262092365,3.8746396490003514
818,3,1.3888888888888888,1.0,1.0,1.0,3.865501987049518,5.884026622101325,3.855694089736257
819,3,1.3888888888888888,0.875,0.875,0.9166666666666666,3.623584709555315,5.1775821431874025,3.6374349237071684
820,3,1.3888888888888888,1.0,1.0,1.0,3.961006429461171,5.975282856229461,4.154366424849181
821,3,1.3888888888888888,0.75,,0.75,3.934718737331507,,4.102761511579594
822,3,1.3888888888888888,0.875,1.0,1.0,3.796041729268448,5.738729737420306,4.055708099351365
823,3,1.3888888888888888,1.0,1.0,0.75,3.737983155128901,5.695027204624615,3.8321284405461578
824,3,1.3888888888888888,1.0,1.0,1.0,3.7711390769641695,5.5884798848075405,3.7175085302303525
825,3,1.3888888888888888,1.0,1.0,1.0,3.5887144655121026,5.29213021818062,3.93404666933044
826,3,1.3888888888888888,1.0,1.0,1.0,3.573320970001139,4.802351170563816,3.6931161019410474
827,3,1.3888888888888888,0.8333333333333334,0.6666666666666666,0.8333333333333334,3.6130033464781555,5.163739598489899,3.778996878872379
828,3,1.3888888888888888,1.0,0.75,1.0,3.8864855920548633,5.156942186688719,3.7044835968684344
829,3,1.3888888888888888,0.9166666666666666,1.0,1.0,3.5372698590713942,4.932990678250607,3.7327528349266763
830,3,1.3888888888888888,1.0,1.0,0.9166666666666666,3.7411431910373873,5.810479958057118,3.8874447579958944
831,3,1.3888888888888888,0.875,0.75,0.9166666666666666,3.4607098195803996,4.977253543773497,3.745337831603615
832,3,1.3888888888888888,0.5,0.875,0.5,3.7948464339872894,5.251739941378118,3.8774572857602814
833,3,1.3888888888888888,1.0,0.75,1.0,3.8896250807066,5.626002706457203,4.057204600000407
834,3,1.3888888888888888,1.0,0.75,1.0,3.633144231824862,5.244703144702889,3.788265743732829
835,3,1.3888888888888888,0.8333333333333334,0.75,0.8333333333333334,3.8857637086742063,5.910593896874291,3.902033426582975
836,3,1.3888888888888888,0.9166666666666666,0.625,0.8333333333333334,3.5024466558685954,4.936672050364436,3.4579882447656867
837,3,1.3888888888888888,0.75,0.75,1.0,3.8344293083919974,5.41633697823972,4.049998538393868
838,3,1.3888888888888888,1.0,1.0,1.0,3.932905938222339,5.4810017283548795,4.012983134109194
839,3,1.3888888888888888,0.9166666666666666,0.75,1.0,3.6469104130194174,5.390667587874688,3.73186363240078
840,3,1.3888888888888888,0.9166666666666666,1.0,0.9166666666666666,3.4998511794955873,5.252362706783093,3.6991552773137033
841,3,1.3888888888888888,1.0,1.0,1.0,3.6727841794512632,4.883822117998815,3.7763488497423428
842,3,1.3888888888888888,1.0,1.0,1.0,4.009248771676841,5.684734308369782,4.072169527747003
843,3,1.3888888888888888,1.0,0.875,1.0,4.072926925637336,5.96292289310092,4.018896994867519
844,3,1.3888888888888888,1.0,0.75,0.9166666666666666,3.8835124000337644,5.681716998695192,4.053225489670324
845,3,1.3888888888888888,0.9166666666666666,1.0,0.875,3.5505718989724655,5.35058520322194,3.790905686142545
846,3,1.3888888888888888,0.75,1.0,1.0,3.9065778272386256,5.537487539389163,4.068263406866594
847,3,1.3888888888888888,0.9166666666666666,0.875,0.9166666666666666,3.461184128305644,5.189418563564544,3.703379101120937
848,3,1.3888888888888888,1.0,0.875,1.0,3.667898121547866,5.176537107769178,3.903648966907843
849,3,1.3888888888888888,0.875,1.0,1.0,3.7218664336174445,5.4745223577231314,3.632587635960908
850,3,1.3888888888888888,1.0,1.0,1.0,3.744279674176133,5.826620925932097,3.843204320301758
851,3,1.3888888888888888,1.0,1.0,1.0,3.7357004765689217,4.978828731524562,3.9482622627006005
852,3,1.3888888888888888,0.9166666666666666,0.875,0.9166666666666666,3.3315802046713276,4.940980170721369,3.389188318904441
853,3,1.3888888888888888,1.0,1.0,1.0,3.6978204726981048,5.281109120900793,3.9066830118650464
854,3,1.3888888888888888,1.0,1.0,1.0,3.6085101422053008,5.094995664361324,3.6239167777507926
855,3,1.3888888888888888,0.875,0.75,0.875,3.7109846542244904,5.5790791886418365,3.7440117158820323
856,3,1.3888888888888888,0.8333333333333334,1.0,0.9166666666666666,3.7812914247812226,5.840937184268192,3.7825597189280358
857,3,1.3888888888888888,0.75,0.875,0.75,3.7609921758491884,5.503861390226888,3.8227560222926122
858,3,1.3888888888888888,1.0,0.9166666666666666,1.0,3.6863693847341295,5.291994816542798,3.860174268253516
859,3,1.3888888888888888,0.625,1.0,0.75,3.5554065748155974,5.2668214070003785,3.759652002731696
860,3,1.3888888888888888,0.75,1.0,1.0,4.0055898741169536,5.693705867941375,3.9248811249463067
861,3,1.3888888888888888,1.0,1.0,0.9166666666666666,3.838093786441987,5.887952944867456,3.973242222052164
862,3,1.3888888888888888,1.0,1.0,,3.9825364750860826,5.686369937223567,
863,3,1.3888888888888888,1.0,1.0,1.0,3.8984520231350808,5.52734796645601,3.8170644444657187
864,3,1.3888888888888888,0.8333333333333334,0.875,0.8333333333333334,3.639062856906996,5.4277892563445125,3.9396954388602334
865,3,1.3888888888888888,0.75,1.0,0.75,3.85321930371023,5.303114527153154,3.8215044781371916
866,3,1.3888888888888888,1.0,0.875,1.0,3.7900839617517406,5.119918022369509,3.877045134748108
867,3,1.3888888888888888,0.625,1.0,0.75,3.540255015892096,5.165848542443693,3.733973063030124
868,3,1.3888888888888888,0.875,1.0,1.0,3.745074150488912,5.465470862716618,4.14225141405709
869,3,1.3888888888888888,0.875,1.0,0.75,3.7769921482681,5.307451586855269,4.128181688531173
870,3,1.3888888888888888,0.875,0.875,0.875,3.7337746838984174,5.501027740609787,4.045289730033799
871,3,1.3888888888888888,0.9166666666666666,1.0,0.9375,3.596178023655676,5.318691959169188,3.8870441318612516
872,3,1.3888888888888888,1.0,1.0,1.0,3.897670523298715,5.710781579036896,3.8996666217961478
873,3,1.3888888888888888,0.5,0.5,0.75,3.7676483966541827,5.4076622015494795,3.7636103178153473
874,3,1.3888888888888888,0.9166666666666666,0.875,0.8333333333333334,3.7445875367886927,5.815481504877014,3.9255165875276767
875,3,1.3888888888888888,1.0,0.9166666666666666,1.0,3.775601693743373,5.338001465530923,3.865275605081157
876,3,1.3888888888888888,1.0,1.0,1.0,3.8391523897201525,5.731666801211768,3.8619718961005676
877,3,1.3888888888888888,1.0,0.75,1.0,3.6297115686408965,5.441539702809425,3.4817402089392657
878,3,1.3888888888888888,0.5,,0.75,3.8884087325025583,,4.175893167591093
879,3,1.3888888888888888,1.0,1.0,0.9166666666666666,3.6114883699455866,4.911275730879737,3.6018819306433922
880,3,1.3888888888888888,0.9166666666666666,1.0,0.9166666666666666,3.74020441489953,5.535366988774154,3.9539979257189697
881,3,1.3888888888888888,0.9166666666666666,1.0,1.0,3.517317048275626,5.315880961808577,3.640875809800889
882,3,1.3888888888888888,0.875,,1.0,3.68788705722674,,3.674155202443333
883,3,1.3888888888888888,0.875,1.0,0.75,3.731357997650749,5.495226578875204,3.673707605695631
884,3,1.3888888888888888,0.9166666666666666,1.0,0.9166666666666666,3.5846015844769448,5.520900865160976,3.6850355318309287
885,3,1.3888888888888888,0.75,1.0,0.75,3.5488270436284424,4.751928235297685,3.334967036118531
886,3,1.3888888888888888,1.0,1.0,0.875,3.965151824455087,5.665285550954001,4.15029337763199
887,3,1.3888888888888888,1.0,,1.0,3.8401577656692325,,3.7992148321753327
888,3,1.3888888888888888,0.75,0.75,0.75,3.4770992296500616,5.165901593408076,3.645056300610147
889,3,1.3888888888888888,0.875,0.75,0.8333333333333334,3.916180468202385,5.579807666665296,4.029340890264394
890,3,1.3888888888888888,1.0,0.75,1.0,3.8026479520319256,5.4138559690263675,4.151543774056859
891,3,1.3888888888888888,0.5,,0.5,3.778893889705575,,4.052718931141262
892,3,1.3888888888888888,0.875,1.0,0.875,3.701419167598716,5.295377968612387,3.555081927055995
893,3,1.3888888888888888,1.0,0.8333333333333334,1.0,3.4495600947314675,4.9840251283673345,3.4832525763692836
894,3,1.3888888888888888,0.75,1.0,0.75,3.6664463035522052,5.328080232407263,3.979379221316118
895,3,1.3888888888888888,0.875,1.0,1.0,3.550413411906696,5.112000523285807,3.70387311153452
896,3,1.3888888888888888,1.0,0.9166666666666666,1.0,3.6559157715270185,5.045268018580534,3.629074017235847
897,3,1.3888888888888888,0.875,1.0,1.0,3.8291453473081187,5.75605521563287,4.105900671788733
898,3,1.3888888888888888,1.0,1.0,1.0,3.592988050855971,5.59179967547241,3.6246026864873135
899,3,1.3888888888888888,0.75,,0.625,3.8469673615307856,,3.9728308090189306
900,3,1.5,0.9166666666666666,0.875,0.9166666666666666,3.924092314061293,5.488713706025185,4.0710173002741
901,3,1.5,1.0,1.0,1.0,3.717022106800355,5.490441112499819,3.7836123169938394
902,3,1.5,0.8333333333333334,0.875,0.9166666666666666,3.719428902005104,5.665066630285707,3.7798127312989336
903,3,1.5,0.875,0.875,0.9166666666666666,3.685869297624488,5.199939965430453,4.0051825271462045
904,3,1.5,1.0,1.0,1.0,3.5946798748683118,5.700551549683546,3.8516825011654343
905,3,1.5,0.8333333333333334,1.0,0.8333333333333334,3.530036952770155,5.475183559320823,3.5225431446736284
906,3,1.5,0.9166666666666666,1.0,0.9166666666666666,3.586600267407402,5.369068559603499,3.7236761933471505
907,3,1.5,1.0,0.875,0.875,3.9519234800141065,5.422870519155881,4.009929091522185
908,3,1.5,0.6666666666666666,0.75,0.6666666666666666,3.6045345270526905,5.314771951668402,3.498282688670917
909,3,1.5,0.875,1.0,0.875,3.7120530525890425,5.410416036606754,3.6229039664681544
910,3,1.5,0.875,1.0,1.0,3.6880475619857966,5.495674511055899,3.6832348384864604
911,3,1.5,1.0,1.0,1.0,3.567977310097398,5.16475753920524,3.688564456222533
912,3,1.5,0.6666666666666666,1.0,0.6666666666666666,3.6165954260415867,5.470302047074977,3.8812908919648574
913,3,1.5,1.0,0.75,1.0,3.5246364188192545,5.039305584346536,3.692915501118795
914,3,1.5,1.0,,1.0,3.8141924364753095,,3.9482366289860478
915,3,1.5,0.875,1.0,1.0,3.838672818048152,5.768323908610508,4.084693577021356
916,3,1.5,0.9166666666666666,0.8333333333333334,0.9166666666666666,3.7050766555722183,5.465299871867525,3.7322729520273508
917,3,1.5,0.875,0.75,0.875,3.796874509550377,5.790993263223877,3.864995232731968
918,3,1.5,1.0,1.0,1.0,3.865501987049518,5.704080805457236,3.8334396761028096
919,3,1.5,0.875,,0.9166666666666666,3.634240460659686,,3.603663437053033
920,3,1.5,1.0,1.0,1.0,3.9802162964566943,6.006107519600766,4.12283297916805
921,3,1.5,0.75,,0.875,3.9448481310520944,,4.088598119058268
922,3,1.5,0.875,1.0,1.0,3.8059180123234935,5.894214777451188,4.057336409247544
923,3,1.5,1.0,0.75,0.75,3.7119669607327177,5.514654151842625,3.8277426736113873
924,3,1.5,1.0,1.0,1.0,3.7711390769641686,5.5884798848075405,3.694939702006522
925,3,1.5,1.0,1.0,1.0,3.5887144655121026,5.094860487446266,3.8933769453680944
926,3,1.5,1.0,1.0,1.0,3.5818661822454088,5.083901874717592,3.6679546723614056
