,Signal_Fac,coverage_naive,coverage_split50,coverage_split67,coverage_split33,coverage_posi50,coverage_posi67,coverage_posi33,length_naive,length_split50,length_split67,length_split33,length_posi50,length_posi67,length_posi33,nnz_naive,nnz_split50,nnz_split67,nnz_split33,nnz_posi50,nnz_posi67,nnz_posi33,tp_naive,tp_split50,tp_split67,tp_split33,tp_posi50,tp_posi67,tp_posi33,tn_naive,tn_split50,tn_split67,tn_split33,tn_posi50,tn_posi67,tn_posi33,fp_naive,fp_split50,fp_split67,fp_split33,fp_posi50,fp_posi67,fp_posi33,fn_naive,fn_split50,fn_split67,fn_split33,fn_posi50,fn_posi67,fn_posi33,posttp_naive,posttp_split50,posttp_split67,posttp_split33,posttp_posi50,posttp_posi67,posttp_posi33,posttn_naive,posttn_split50,posttn_split67,posttn_split33,posttn_posi50,posttn_posi67,posttn_posi33,postfp_naive,postfp_split50,postfp_split67,postfp_split33,postfp_posi50,postfp_posi67,postfp_posi33,postfn_naive,postfn_split50,postfn_split67,postfn_split33,postfn_posi50,postfn_posi67,postfn_posi33,msetarget_naive,msetarget_split50,msetarget_split67,msetarget_split33,msetarget_posi50,msetarget_posi67,msetarget_posi33,msetruth_naive,msetruth_split50,msetruth_split67,msetruth_split33,msetruth_posi50,msetruth_posi67,msetruth_posi33,runtime_naive,runtime_split50,runtime_split67,runtime_split33,runtime_posi50,runtime_posi67,runtime_posi33,postcoverage_naive,postcoverage_split50,postcoverage_split67,postcoverage_split33,postcoverage_posi50,postcoverage_posi67,postcoverage_posi33,cseed
141,0.5,0.9090909090909091,0.9444444444444444,0.9393939393939394,0.8409090909090909,0.8518518518518519,0.8181818181818182,0.8214285714285714,10.281468708746608,15.255594773157753,19.52743333757085,13.206232637258331,14.795229310266443,19.371045439989597,12.31385531351213,11,36,33,44,54,22,56,7,7,7,7,7,7,10,89,64,67,56,46,78,47,4,29,26,37,47,15,46,3,3,3,3,3,3,0,6,5,2,5,4,4,7,92,92,91,86,87,90,84,1,1,2,7,6,3,9,4,5,8,5,6,6,3,11.28979744440857,15.916887002251377,29.814271378207355,16.824189234677227,27.91961996974392,47.934904689690555,20.96012305466826,2.4610201551384323,6.338452771968062,9.613629761034849,7.753073707672817,15.779367230184384,11.128552560075429,11.395795058848757,1.5881142381113023,6.639723828062415,9.460093290079385,10.782271279022098,30487.574713506037,6240.269952981966,35597.61505091516,0.0970873786407767,0.3300970873786408,0.30097087378640774,0.3592233009708738,0.4563106796116505,0.17475728155339806,0.44660194174757284,2127
142,0.5,0.7142857142857143,0.7741935483870968,0.9230769230769231,0.8615384615384616,0.8653846153846154,0.8888888888888888,0.890625,10.32270945620786,15.159814112456779,19.519749011772028,13.763859359892427,15.041516356340395,18.89135162348087,12.902787326918261,14,31,39,65,52,27,64,10,8,7,10,8,10,10,89,70,61,38,49,76,39,4,23,32,55,44,17,54,0,2,3,0,2,0,0,7,2,2,3,2,3,4,91,87,92,86,88,92,87,2,6,1,7,5,1,6,3,8,8,7,8,7,6,12.533324454754979,29.552367592410853,25.569225248742576,19.234545872702324,21.151330444832052,30.854784317116724,17.87746588015776,1.7035586637531066,10.338722983740304,11.707238048352561,12.13830564782185,11.354824375516403,8.088147345263607,11.108328313884432,0.059951772913336754,0.25521481106989086,0.34755292907357216,0.6231462089344859,7222.352972223889,4522.817027022829,12507.894995209994,0.0970873786407767,0.22330097087378642,0.3592233009708738,0.5436893203883495,0.4368932038834951,0.23300970873786409,0.5533980582524272,2128
143,0.5,1.0,0.92,0.9444444444444444,0.9736842105263158,0.8478260869565217,0.8666666666666667,0.8181818181818182,10.31952646917966,15.120414676294095,18.608208502080156,13.096653312586385,15.546726184715832,19.311980587854748,12.20409686842633,10,25,18,38,46,30,66,10,10,10,4,5,10,8,93,78,85,59,52,73,35,0,15,8,34,41,20,58,0,0,0,6,5,0,2,6,5,2,0,3,1,4,93,93,93,93,85,89,82,0,0,0,0,8,4,11,4,5,8,10,7,9,6,5.591393316844968,14.584157127305598,21.35775287621229,11.561452120908468,18.16334051669857,35.849596859739876,16.32061611413536,0.5428537200820368,3.5398439629382557,3.732422832736135,7.386747783084433,10.414176433518127,10.44163015332229,11.071635060714293,0.29235143796540797,0.870562395080924,0.9026179800275713,1.9504840809386224,9240.921284419019,5487.619980804855,11721.388256210135,0.0970873786407767,0.22330097087378642,0.1650485436893204,0.36893203883495146,0.36893203883495146,0.2524271844660194,0.5339805825242718,2129
144,0.5,0.7333333333333333,0.8947368421052632,0.9565217391304348,0.8653846153846154,0.8863636363636364,0.9666666666666667,0.8428571428571429,10.337901071957639,15.289206035940646,18.56040881032568,13.455776021951198,14.610027953197562,18.872096385098768,12.198011269895723,15,38,23,52,44,30,70,7,4,7,7,7,7,5,85,59,77,48,56,70,28,8,34,16,45,37,23,65,3,6,3,3,3,3,5,5,2,3,5,2,3,3,90,91,92,90,87,92,83,3,2,1,3,6,1,10,5,8,7,5,8,7,7,18.636445386349216,18.997572365196337,26.418365291697494,17.869973921543117,25.498366078912,17.6906135088823,15.528461945185573,3.8866150419168237,9.214560284018674,7.220347498202368,10.217060191327711,12.360240089029983,6.804113643263997,13.187213072155336,1.063130808994174,1.2112598870880902,1.1852412479929626,2.80960830883123,9564.429784850916,5064.453209544998,8106.938350833021,0.11650485436893204,0.33980582524271846,0.21359223300970873,0.44660194174757284,0.3592233009708738,0.2815533980582524,0.5825242718446602,2130
145,0.5,0.9285714285714286,0.8679245283018868,0.896551724137931,0.9310344827586207,0.9,1.0,0.8688524590163934,10.272257763678851,15.917327780097184,18.937167339868274,12.96322702849609,14.942546998633457,18.81258063917021,12.781835164070113,14,53,29,29,60,23,61,10,10,10,7,8,8,10,89,50,74,71,41,78,42,4,43,19,22,52,15,51,0,0,0,3,2,2,0,5,3,1,4,3,2,4,92,87,92,90,87,93,86,1,6,1,3,6,0,7,5,7,9,6,7,8,6,11.093624782134064,26.998161485555375,32.244377950253664,14.794352784313528,21.88739349632639,19.93614478991532,17.767884587882047,1.507871329610454,13.892257851790625,9.078514180168503,5.53720727074413,14.432045240296743,5.512222621574976,10.522727765638884,0.27896346896886826,0.2495239048730582,0.2961449210997671,0.41795538109727204,14805.215677069966,3354.1381517290138,8186.777458207915,0.1262135922330097,0.44660194174757284,0.2524271844660194,0.24271844660194175,0.5145631067961165,0.22330097087378642,0.5145631067961165,2131
146,0.5,0.8333333333333334,0.9375,0.8846153846153846,0.9130434782608695,0.8717948717948718,0.9130434782608695,0.8125,10.281376722292205,15.27681005338289,18.92940739662,13.204579072291981,14.965274957512078,19.014984324366047,12.602089000882629,18,32,26,46,39,23,64,10,10,10,10,10,4,10,85,71,77,57,64,74,39,8,22,16,36,29,19,54,0,0,0,0,0,6,0,6,6,3,5,5,2,6,91,91,91,90,90,92,83,2,2,2,3,3,1,10,4,4,7,5,5,8,4,15.524597124488508,19.34009438660259,41.57484779495773,15.02437674462094,26.351064247807848,33.15784004132634,20.12425978810277,2.713036390687312,6.008573013313418,10.494621773484479,6.709915827694788,9.977587433635984,10.109347382315374,12.504394431442499,1.1279147251043469,1.8231520662084222,1.5939599121920764,1.2905844019260257,9498.83356126491,2142.3555949490983,12771.723486336181,0.14563106796116504,0.2912621359223301,0.22330097087378642,0.4077669902912621,0.3300970873786408,0.20388349514563106,0.5048543689320388,2132
147,0.5,0.8125,0.7692307692307693,0.9666666666666667,0.9259259259259259,0.7333333333333333,0.9090909090909091,0.9152542372881356,10.373429616409542,15.418007494582303,19.094896045084116,13.543636806462917,14.695769443918211,18.77595886876841,13.037514188433144,16,39,30,54,45,22,59,4,8,10,10,7,7,7,81,62,73,49,55,78,41,12,31,20,44,38,15,52,6,2,0,0,3,3,3,4,5,4,4,4,2,3,90,86,93,91,83,92,89,3,7,0,2,10,1,4,6,5,6,6,6,8,7,14.261344457328136,41.94970348090075,34.328724690585325,15.545352705080063,35.624869372372984,26.999745656021584,12.679054041446042,4.817679132690335,17.37984556210175,9.998657676869508,8.149990738585663,17.574158473029772,7.671124939831809,8.794247510951687,3.7674318831413984,8.281650620047003,6.20149828796275,14.103856996865943,14860.452771063196,3552.4766101948917,30766.10861548409,0.1262135922330097,0.2815533980582524,0.2815533980582524,0.4854368932038835,0.32038834951456313,0.1941747572815534,0.5242718446601942,2133
148,0.5,0.8333333333333334,0.9555555555555556,0.8421052631578947,0.9523809523809523,0.868421052631579,0.9310344827586207,0.8813559322033898,10.29368468814266,15.617582711776208,18.053548401749662,13.710966997657593,14.828465400043534,18.5837513683337,12.443182387948237,18,45,19,63,38,29,59,10,7,7,8,8,10,8,85,55,81,38,63,74,42,8,38,12,55,30,19,51,0,3,3,2,2,0,2,7,2,3,5,4,2,3,91,91,90,91,89,91,86,2,2,3,2,4,2,7,3,8,7,5,6,8,7,15.427942783065598,17.2655066053965,38.77574961553336,12.689853449881465,23.970768210528057,28.297739872079283,12.034106384665643,2.6961453407299087,8.400316746794108,8.653479264805918,8.552576954403982,9.494281245454946,7.9673248183524175,7.759940861541569,1.7175595611333847,8.34256751392968,5.20479748910293,16.8955702369567,11341.86594177899,8128.833685330814,26764.860041007865,0.14563106796116504,0.4174757281553398,0.14563106796116504,0.5922330097087378,0.3300970873786408,0.2621359223300971,0.5048543689320388,2134
149,0.5,1.0,0.85,0.9230769230769231,0.94,0.8035714285714286,0.8333333333333334,0.8,10.084281409335016,15.493246256396802,18.951717401668933,13.23722393991023,15.227239808977945,18.735309208897323,12.596026645445805,8,40,26,50,56,36,55,8,10,8,8,8,10,10,93,63,75,51,45,67,48,0,30,18,42,48,26,45,2,0,2,2,2,0,0,5,5,3,4,3,3,6,93,88,91,88,83,91,83,0,5,2,5,10,2,10,5,5,7,6,7,7,4,5.882686448426494,23.27165356141316,34.77836793799131,13.50320818843693,27.406936040384608,36.096690623682946,23.107897889233133,1.3289418935126938,9.037535363655595,10.817734309097675,7.478842294006719,15.790381754278677,12.616319052937722,12.339168775804096,0.38001830712892115,0.4655319161247462,0.6493232268840075,1.1170949419029057,11953.97600959381,8746.894643330947,5009.321504124906,0.07766990291262135,0.3300970873786408,0.22330097087378642,0.42718446601941745,0.44660194174757284,0.2912621359223301,0.42718446601941745,2135
150,0.5,0.8571428571428571,0.9411764705882353,0.96,0.8372093023255814,0.8222222222222222,0.8518518518518519,0.8333333333333334,10.29016066630265,15.742484088715019,18.935713135910202,13.233246302851173,14.566083670678124,19.031246451065456,12.781330280832249,14,51,25,43,45,27,60,10,8,10,10,10,8,10,89,50,78,60,58,74,43,4,43,15,33,35,19,50,0,2,0,0,0,2,0,3,3,3,4,3,3,6,92,90,93,87,87,91,85,1,3,0,6,6,2,8,7,7,7,6,7,7,4,17.973625609020115,19.36139496424416,26.617539382666347,24.397940342330557,29.610682280808778,23.329200710183446,17.35489038080311,2.4430170730706977,9.702163290816298,6.460567811326789,10.185547909904994,12.936705850838795,7.140361061249429,10.109644882021225,2.6226741350255907,11.358336436096579,5.3732350000645965,8.341541796922684,16780.532415047055,5911.157409250038,30892.21515366109,0.11650485436893204,0.46601941747572817,0.23300970873786409,0.34951456310679613,0.3592233009708738,0.22330097087378642,0.4854368932038835,2136
151,0.5,0.7857142857142857,0.9473684210526315,0.8333333333333334,0.9272727272727272,0.9117647058823529,0.9285714285714286,0.9428571428571428,10.248643443800846,15.29292028979683,18.568051497262164,13.527872632247771,14.957461786800414,17.961738425762935,12.769834631106832,14,38,18,55,34,14,70,10,10,10,7,7,10,10,89,65,85,45,66,89,33,4,28,8,48,27,4,60,0,0,0,3,3,0,0,8,4,3,4,3,3,6,92,91,92,88,92,92,89,1,2,1,5,1,1,4,2,6,7,6,7,7,4,10.236586826067208,13.859708481551431,41.018153355771766,12.76031518639932,16.980524703531774,32.67364853590959,11.609756188238482,1.3913807336402013,5.11329050775684,7.168220974795062,8.168328974248277,6.974831916351724,4.44107844177412,7.8901255648222675,0.2052453849464655,0.37486422690562904,0.34663010598160326,2.6402870938181877,6237.0624824829865,1085.7595794999506,13617.81113465596,0.10679611650485436,0.34951456310679613,0.14563106796116504,0.47572815533980584,0.3106796116504854,0.1262135922330097,0.6407766990291263,2137
152,0.5,0.9090909090909091,0.9696969696969697,1.0,0.9433962264150944,0.9032258064516129,0.9259259259259259,0.8481012658227848,10.326328326295439,15.172355641898811,18.597472983454896,13.431417560109255,15.105513894562005,18.95109100771995,12.713693607707485,11,33,14,53,31,27,79,7,7,0,7,5,8,8,89,67,79,47,67,74,22,4,26,14,46,26,19,71,3,3,10,3,5,2,2,6,3,0,4,2,3,2,92,92,93,90,89,92,80,1,1,0,3,4,1,13,4,7,10,6,8,7,8,6.800568033799979,12.354114643721607,13.993624490892483,16.364231065150964,19.79705560374655,33.86092580316452,16.422159109878628,2.181725379709831,5.234017961626656,6.39671430206928,10.109453563713757,8.549350837530564,9.915711800141871,13.507797085127702,2.712258660933003,8.059804280055687,2.3397699689958245,14.167358503909782,13368.772414890118,10086.23667388293,65317.6978047858,0.0970873786407767,0.3106796116504854,0.13592233009708737,0.4854368932038835,0.2524271844660194,0.24271844660194175,0.6407766990291263,2138
153,0.5,0.9166666666666666,0.9230769230769231,0.9130434782608695,0.813953488372093,0.9428571428571428,0.9375,0.8269230769230769,10.190676976667467,14.919629402013888,18.615761016467253,13.206787904377865,14.96038644820951,19.40677440017881,12.6786725932403,12,26,23,43,35,16,52,8,8,7,7,8,8,10,89,75,77,57,66,85,51,4,18,16,36,27,8,42,2,2,3,3,2,2,0,4,1,1,3,2,0,3,92,91,92,88,90,92,86,1,2,1,5,3,1,7,6,9,9,7,8,10,7,11.208709153325035,18.381578287765375,35.299368045141605,22.86339706812166,22.35434654807365,27.256331848734547,17.77795839609555,2.4014609068597523,5.601465923964286,9.569852019356643,10.654963160588796,8.830503824373348,5.030490846074397,8.975279966960859,0.319089689059183,0.8460360788740218,0.843900027917698,1.9173829099163413,7716.521894614911,515.0655239247717,6033.762387695024,0.0970873786407767,0.22330097087378642,0.20388349514563106,0.3592233009708738,0.30097087378640774,0.14563106796116504,0.4174757281553398,2139
154,0.5,1.0,0.9459459459459459,0.9047619047619048,0.92,0.8846153846153846,0.8076923076923077,0.8135593220338984,10.263646174132216,15.635298711143387,18.6734273320293,13.435889256802248,15.21855376372888,19.014625640028903,12.268663317548866,10,37,21,50,26,26,59,10,7,10,7,10,10,10,93,63,82,50,77,77,44,0,30,11,43,16,16,49,0,3,0,3,0,0,0,10,2,3,2,4,4,7,93,91,92,89,90,88,82,0,2,1,4,3,5,11,0,8,7,8,6,6,3,1.7927683067911742,15.573852865834404,34.30391855236353,15.066438242521427,22.90926988054436,35.557892796777935,16.977327408085163,0.17405517541661883,6.98451672132953,6.994002811646932,9.510592540816061,5.782922494117994,8.975778764235203,9.724876864825484,0.4538496700115502,0.640008183894679,0.43677136790938675,0.656099981861189,3113.992398431059,3426.267051703995,11407.318022639025,0.0970873786407767,0.33980582524271846,0.18446601941747573,0.44660194174757284,0.22330097087378642,0.20388349514563106,0.46601941747572817,2140
155,0.5,0.7857142857142857,0.8947368421052632,0.875,0.90625,0.8541666666666666,0.8076923076923077,0.8253968253968254,10.282557461226622,15.502219900230898,18.912678799862732,13.694853387845484,15.044762587038278,18.839740808162837,12.78867525428075,14,38,24,64,48,26,63,10,8,8,10,8,10,10,89,63,77,39,53,77,40,4,30,16,54,40,16,53,0,2,2,0,2,0,0,10,6,3,5,5,5,6,92,89,90,88,88,90,84,1,4,3,5,5,3,9,0,4,7,5,5,5,4,14.68425651030811,21.197240943936553,39.415613843327094,18.497200978192446,23.704818257551267,42.601677638557845,20.764502704525157,1.9959183606244026,8.85188430634747,9.70812390910484,11.49340643305162,11.638740523210274,10.75382153983014,12.70061815907849,0.6892391599249095,0.9008940970525146,0.7324715338181704,3.1051682878751308,11294.437225638889,2361.369295130018,9734.848044670187,0.10679611650485436,0.3300970873786408,0.1941747572815534,0.5631067961165048,0.39805825242718446,0.20388349514563106,0.5048543689320388,2141
156,0.5,1.0,0.9705882352941176,0.8333333333333334,0.9411764705882353,0.85,0.9583333333333334,0.8840579710144928,10.290519584245693,15.39441832625223,18.406405653114415,12.928267530552134,15.223313367723,19.826428965532376,12.914903993712157,10,34,18,34,40,24,69,10,10,10,8,10,8,8,93,69,85,67,63,77,32,0,24,8,26,30,16,61,0,0,0,2,0,2,2,8,3,2,5,3,1,2,93,92,93,90,89,92,85,0,1,0,3,4,1,8,2,7,8,5,7,9,8,2.4544993629106857,12.128349950623388,34.28521914927828,11.687832520505292,22.718159984772882,25.05770564921815,14.622101707209472,0.2383009090204551,4.003532993409665,5.99159169599038,4.510473410496739,8.822586401853544,6.95371550744029,10.847795171745084,1.2366856611333787,5.577404659008607,3.1674652548972517,6.321672895923257,13175.108544082846,3348.306456275983,37917.26997801615,0.0970873786407767,0.32038834951456313,0.14563106796116504,0.30097087378640774,0.3300970873786408,0.22330097087378642,0.5728155339805825,2142
157,0.5,1.0,0.8333333333333334,1.0,0.9736842105263158,0.8148148148148148,1.0,0.8142857142857143,10.179421983124547,15.168180491106096,18.860434653516432,13.093441642708186,15.119733688231221,17.733180055080574,12.651496340474473,10,30,25,38,54,10,70,10,10,10,10,10,10,10,93,73,78,65,49,93,33,0,20,15,28,44,0,60,0,0,0,0,0,0,0,8,5,5,6,6,5,8,93,91,93,92,83,93,82,0,2,0,1,10,0,11,2,5,5,4,4,5,2,8.672235788128457,18.050604338143895,12.261470267168209,11.026006340396416,22.33812981118342,35.47749447896555,18.936986766449206,0.8419646396241186,5.257457574216667,2.9760850163029615,4.06784699936955,11.711252522368001,3.444416939705388,12.86979683156742,0.44725317717529833,0.905456077074632,1.6181296911090612,1.625591672025621,10745.536042314023,2173.7194039120805,11302.532538885018,0.0970873786407767,0.24271844660194175,0.24271844660194175,0.3592233009708738,0.42718446601941745,0.0970873786407767,0.5533980582524272,2143
158,0.5,0.8571428571428571,0.9615384615384616,0.8666666666666667,0.9705882352941176,0.8484848484848485,0.9545454545454546,0.9154929577464789,10.262279950774362,15.08861913713654,17.977208519342135,13.171683619832447,15.689437412714904,19.106917661458724,12.476963769441983,7,26,15,34,33,22,71,7,7,7,8,7,10,10,93,74,85,67,67,81,32,0,19,8,26,26,12,61,3,3,3,2,3,0,0,3,1,2,1,2,2,3,93,93,92,92,89,93,87,0,0,1,1,4,0,6,7,9,8,9,8,8,7,8.75265106254445,12.034613348218372,50.1725523657299,13.132595625970541,28.637541617598036,32.32405667570211,12.565439733319927,1.8124283691286331,4.063887479542768,7.968405544214145,4.690801512778879,10.368272470393746,6.904167445295596,8.66161379675451,0.42411843803711236,3.0559070319868624,2.2384926720988005,6.779224280966446,14987.288195520174,6180.727384870872,50255.26068948698,0.05825242718446602,0.24271844660194175,0.1262135922330097,0.32038834951456313,0.2815533980582524,0.20388349514563106,0.6310679611650486,2144
159,0.5,0.9,0.7837837837837838,0.875,0.967741935483871,0.9459459459459459,0.9666666666666667,0.8947368421052632,10.254608164955725,15.418252500688872,18.169656200216878,12.969812374309535,15.46949017564707,18.485111158803882,12.582146593485186,10,37,16,31,37,30,57,10,10,8,10,10,10,10,93,66,85,72,66,73,46,0,27,8,21,27,20,47,0,0,2,0,0,0,0,6,5,3,4,4,2,4,93,86,93,92,92,92,88,0,7,0,1,1,1,5,4,5,7,6,6,8,6,7.9411536965683105,31.156788886645977,30.656409077592198,12.639349954409655,12.388108390254796,20.170850169141957,15.041310248079553,0.770985795783332,11.192244551513609,5.188573354915798,3.804076199870866,4.450097188732306,5.875004903633575,8.323831884859556,1.3526904380414635,8.876367032993585,4.259082386968657,9.123460571980104,24466.823522740975,17150.520392405102,37761.599351711106,0.08737864077669903,0.2815533980582524,0.14563106796116504,0.2912621359223301,0.33980582524271846,0.2815533980582524,0.49514563106796117,2145
160,0.5,1.0,0.9333333333333333,0.84,0.9649122807017544,0.8048780487804879,0.8529411764705882,0.8727272727272727,10.152550370519593,15.07022327110695,18.941569983677685,13.441985822472306,14.801782201063777,18.523185736814668,12.383445599178385,7,30,25,57,41,34,55,7,7,10,10,10,10,10,93,70,78,46,62,69,48,0,23,15,47,31,24,45,3,3,0,0,0,0,0,3,4,3,3,7,2,3,93,91,91,92,88,88,88,0,2,2,1,5,5,5,7,6,7,7,3,8,7,10.187761335599324,14.830356923885013,39.176843188456914,10.308598631550058,29.019055538495866,39.29795652418159,13.577144901562917,1.8637459932654081,5.478930198377112,9.508942521470125,5.704758466003429,11.55127453474108,12.972140988564801,7.249931743553018,0.42088621482253075,0.43814699398353696,0.3480576490983367,0.509286223212257,599.9694108730182,755.4593159058131,481.8270537480712,0.06796116504854369,0.27184466019417475,0.20388349514563106,0.5339805825242718,0.32038834951456313,0.2815533980582524,0.46601941747572817,2146
161,0.5,0.8571428571428571,0.9032258064516129,0.8421052631578947,0.8653846153846154,0.8333333333333334,0.9545454545454546,0.8382352941176471,10.304902423345883,15.13223215482028,18.640788399714623,13.271281255153854,15.177985436391035,18.873534909892378,12.671548934307113,21,31,19,52,42,22,68,10,8,8,10,8,10,10,82,70,82,51,59,81,35,11,23,11,42,34,12,58,0,2,2,0,2,0,0,5,3,4,5,4,3,4,90,91,91,88,86,93,82,3,2,2,5,7,0,11,5,7,6,5,6,7,6,13.258990874118727,27.26116451601942,44.47219069461155,16.986110558015472,28.44759482608413,18.673822003116165,18.453675243880042,2.703289401519352,8.708756961624227,8.750484204246824,8.575512126376738,12.491038913979839,3.988583340471408,12.183008898872265,2.9769787818659097,4.174068262102082,3.2060966501012444,14.244989693863317,20463.950048755854,5865.32272105501,43211.17195735383,0.17475728155339806,0.27184466019417475,0.1553398058252427,0.4368932038834951,0.33980582524271846,0.20388349514563106,0.5533980582524272,2147
162,0.5,0.8,0.9130434782608695,1.0,0.8863636363636364,0.90625,0.9090909090909091,0.8873239436619719,10.291700671223039,15.643406638268308,18.334889740229883,13.123296464428108,14.665966387881836,18.19877683543136,12.490614628567373,15,46,18,44,32,33,71,8,8,8,8,10,8,10,86,55,83,57,71,68,32,7,38,10,36,22,25,61,2,2,2,2,0,2,0,6,2,0,2,6,3,3,91,90,93,89,91,90,86,2,3,0,4,2,3,7,4,8,10,8,4,7,7,12.412121543079014,19.531948481201404,24.60518133747704,15.912569842413063,18.173184412676225,24.296982301218613,14.390302253430916,2.640490100707556,9.196459988056057,5.443083528681951,7.668958562506945,5.646037875782898,8.645620063929211,9.919528737801897,0.6403675610199571,1.8173597229178995,0.960919143166393,1.8694589810911566,8270.687616315205,7476.630817643832,10338.198334954912,0.1262135922330097,0.4174757281553398,0.1650485436893204,0.3786407766990291,0.2815533980582524,0.2912621359223301,0.6116504854368932,2148
163,0.5,0.75,0.9090909090909091,0.875,0.9310344827586207,0.8823529411764706,0.84,0.90625,10.3423027209005,15.694821956474255,19.340755672352948,13.601655169931064,15.213428051715184,18.013777744679707,12.754287282320453,24,44,32,58,51,25,64,8,8,10,8,10,10,10,77,57,71,43,52,78,39,16,36,22,50,41,15,54,2,2,0,2,0,0,0,6,5,3,3,3,1,5,88,90,90,87,88,91,90,5,3,3,6,5,2,3,4,5,7,7,7,9,5,19.461725482839004,22.571417099735076,30.968875956254706,15.42376305619726,24.26253526839302,35.55403736029776,12.50320571529602,5.367320279814118,10.055128780285898,9.621398355341269,9.391164161045824,12.013488336777122,8.629620718518886,7.768982192028596,5.0312875979579985,13.061904863920063,8.024473250145093,15.013007153989747,32903.22304268181,12331.101223427104,42680.00363708683,0.17475728155339806,0.3883495145631068,0.27184466019417475,0.49514563106796117,0.4368932038834951,0.20388349514563106,0.5631067961165048,2149
164,0.5,0.7142857142857143,0.8717948717948718,0.8333333333333334,0.9230769230769231,0.7560975609756098,0.48148148148148145,0.8307692307692308,10.19042123759986,15.394896099533138,18.379955361010122,13.138424937813634,14.982075148841057,42.61052118346928,12.739815452025764,7,39,18,39,41,27,65,7,7,7,7,4,7,10,93,61,82,61,56,73,38,0,32,11,32,37,20,55,3,3,3,3,6,3,0,5,3,3,4,2,3,6,93,91,92,91,86,81,84,0,2,1,2,7,12,9,5,7,7,6,8,7,4,18.201578350241192,20.224212022602035,31.703675473220702,16.12584985914999,30.17923656204593,4284.711157137972,17.308345069663968,2.543958504944054,8.82018471632066,7.110561396725519,7.021742387664188,14.601915311173368,1121.9888836691587,10.92274203425396,0.9725438619498163,11.866689811926335,4.122547579929233,11.392544206930324,27651.078144222032,14625.677004444879,47093.47255498613,0.04854368932038835,0.34951456310679613,0.14563106796116504,0.33980582524271846,0.3106796116504854,0.11650485436893204,0.5242718446601942,2150
165,0.5,0.7857142857142857,0.9555555555555556,0.9090909090909091,0.9387755102040817,0.8787878787878788,0.8846153846153846,0.8333333333333334,10.31053952249081,15.74858670957976,18.267405250818765,13.434480317489328,15.299241160054752,19.164760777816532,12.612389814068584,14,45,22,49,33,26,72,10,10,7,7,10,10,10,89,58,78,51,70,77,31,4,35,15,42,23,16,62,0,0,3,3,0,0,0,6,4,2,4,5,3,6,92,92,93,89,91,91,83,1,1,0,4,2,2,10,4,6,8,6,5,7,4,15.078819403588355,20.43398291499443,22.197036761427846,15.780374331999392,26.25615483889044,46.23301639273881,19.316638121801997,2.0495482684489055,8.92746826383252,6.776069847237545,8.605407190179253,8.412166113430917,11.670470157390385,13.50289266766742,1.5969847741071135,8.722699967911467,5.426020074868575,13.629528041929007,16271.536209400976,10671.963640630012,59913.591622329084,0.10679611650485436,0.4174757281553398,0.1941747572815534,0.4174757281553398,0.2815533980582524,0.22330097087378642,0.5825242718446602,2151
166,0.5,0.6666666666666666,0.8043478260869565,0.7727272727272727,0.8947368421052632,0.8909090909090909,0.7391304347826086,0.8695652173913043,10.27650702095283,15.808395514452899,19.2335789772689,13.148078655017112,14.937414284038875,19.715751229837643,12.93831836697649,12,46,22,38,55,23,69,8,8,10,10,10,8,10,89,55,81,65,48,78,34,4,38,12,28,45,15,59,2,2,0,0,0,2,0,5,3,4,3,5,4,4,90,86,90,90,87,90,87,3,7,3,3,6,3,6,5,7,6,7,5,6,6,18.741344849408737,29.09510338833128,43.76604972165594,16.220292856582375,22.426108575254553,63.994452663814684,17.995425430838388,2.9152195926658524,13.758083369101113,9.348088290062435,5.984185714078933,11.975106520766992,15.470924731136387,12.055187909979114,1.5523088220506907,9.63418675889261,4.127690437017009,7.317562375916168,25713.186242935015,4093.441531809047,32681.0095308288,0.08737864077669903,0.3592233009708738,0.1650485436893204,0.3300970873786408,0.47572815533980584,0.1553398058252427,0.5825242718446602,2152
167,0.5,0.8095238095238095,1.0,0.84,0.9074074074074074,0.8421052631578947,0.78125,0.881578947368421,10.332480404950452,15.185640847918211,18.480578296231986,13.420742592335943,14.929611502225605,18.74146262000315,12.778475730406774,21,26,25,54,57,32,76,10,10,10,10,10,10,8,82,77,78,49,46,71,25,11,16,15,44,47,22,68,0,0,0,0,0,0,2,5,4,3,3,5,1,3,89,93,90,88,84,87,86,4,0,3,5,9,6,7,5,6,7,7,5,9,7,19.037753964608022,11.954361651861822,31.89929276113107,14.518286963454857,26.905881479875635,45.91634659544358,14.642368284371681,3.881483818026883,3.0176058538680324,7.742546786682301,7.611529087636528,14.889662566533115,14.265272728681497,11.56650081848896,2.7179165449924767,4.2656450101640075,5.399226325796917,13.351309858029708,26220.353299671086,10609.594368338818,23465.003189055016,0.1650485436893204,0.2524271844660194,0.20388349514563106,0.47572815533980584,0.46601941747572817,0.24271844660194175,0.6699029126213593,2153
